ID;Active (0/1);Name *[fr-FR];Categories (x,y,z,...);Price tax excl.;Tax rules ID;Wholesale price;Reference #;EAN13;Brand;Short description[fr-FR];Description[fr-FR];URL rewritten[fr-FR];Image URLs (x,y,z,...);Attribute (Name:Type:Position)*;Value (Value:Position)*;Combination Reference;Quantity;Supplier reference
;;Gants model 201622 AT;;;;;PDF-201622;2016103563432;;;;;;Taille:select:0;EU L/XL:1;M1166559;6;M1166559
;1;Gants model 202504 AT;Accueil->Accessoires->Gants;13.8;1;6.9;PDF-202504;2016103563142;AT;Gants élégants pour femmes en matériau isolant combiné à du cuir écologique. Boutons décoratifs au poignet. Index avec une fleur brodée, permettant d'utiliser un téléphone sans enlever les gants.;"Gants élégants pour femmes en matériau isolant combiné à du cuir écologique. Boutons décoratifs au poignet. Index avec une fleur brodée, permettant d'utiliser un téléphone sans enlever les gants.

Composition : Polyuréthane 50 %, Polyester 40 %, Spandex 10 %";gants-at-noir-202504;https://lingeriematterhorn.fr/pics_source/1046125.jpg,https://lingeriematterhorn.fr/pics_source/1046126.jpg,https://lingeriematterhorn.fr/pics_source/1046127.jpg;Taille:select:0;EU S/M:0;M1170232;5;M1170232
;;Gants model 202504 AT;;;;;PDF-202504;2016103563159;;;;;;Taille:select:0;EU L/XL:1;M1170233;25;M1170233
;1;Châle model 202579 AT;Accueil->Accessoires->Foulards et écharpes;11.8;1;5.9;PDF-202579;2016103565016;AT;Écharpe élégante en polyester à carreaux de 182 cm de long, idéale pour les jours plus frais. Fabriquée à partir de matériaux de haute qualité, elle offre chaleur et confort. Les franges décoratives ajoutent une touche à la mode et stylée, enrichissant chaque tenue hivernale. Cette écharpe polyvalente allie fonctionnalité et élégance, en faisant un excellent accessoire pour de nombreuses tenues différentes.;"Écharpe élégante en polyester à carreaux de 182 cm de long, idéale pour les jours plus frais. Fabriquée à partir de matériaux de haute qualité, elle offre chaleur et confort. Les franges décoratives ajoutent une touche à la mode et stylée, enrichissant chaque tenue hivernale. Cette écharpe polyvalente allie fonctionnalité et élégance, en faisant un excellent accessoire pour de nombreuses tenues différentes.

Composition : Polyester 100 %";chale-at-orange-202579;https://lingeriematterhorn.fr/pics_source/1046361.jpg,https://lingeriematterhorn.fr/pics_source/1046362.jpg,https://lingeriematterhorn.fr/pics_source/1046363.jpg;Taille:select:0;EU universelle:0;M1170403;17;M1170403
;1;Châle model 185904 AT;Accueil->Accessoires->Foulards et écharpes;9.8;1;4.9;PDF-185904;2016103305605;AT;Longue écharpe ajourée avec des pompons décoratifs, idéale pour l'hiver. Longueur 206 cm.;"Longue écharpe ajourée avec des pompons décoratifs, idéale pour l'hiver. Longueur 206 cm.

Composition : Acrylique 100 %";chale-at-vert-185904;https://lingeriematterhorn.fr/pics_source/996392.jpg,https://lingeriematterhorn.fr/pics_source/996393.jpg,https://lingeriematterhorn.fr/pics_source/996394.jpg,https://lingeriematterhorn.fr/pics_source/996395.jpg;Taille:select:0;EU universelle:0;M1088659;4;M1088659
;1;Châle model 203169 AT;Accueil->Accessoires->Foulards et écharpes;15.8;1;7.9;PDF-203169;2016103560943;AT;Un élégant foulard de 186 cm de long en polyester avec un motif à carreaux classique, parfait pour les jours plus frais. Fabriqué à partir de matériaux de haute qualité, il offre chaleur et confort. Les franges décoratives lui ajoutent une touche élégante et à la mode qui enrichit chaque tenue hivernale. Ce foulard polyvalent allie fonctionnalité et élégance, en faisant un excellent ajout à de nombreuses tenues différentes.;"Un élégant foulard de 186 cm de long en polyester avec un motif à carreaux classique, parfait pour les jours plus frais. Fabriqué à partir de matériaux de haute qualité, il offre chaleur et confort. Les franges décoratives lui ajoutent une touche élégante et à la mode qui enrichit chaque tenue hivernale. Ce foulard polyvalent allie fonctionnalité et élégance, en faisant un excellent ajout à de nombreuses tenues différentes.

Composition : Polyester 100 %";chale-at-violet-203169;https://lingeriematterhorn.fr/pics_source/1048103.jpg,https://lingeriematterhorn.fr/pics_source/1048104.jpg,https://lingeriematterhorn.fr/pics_source/1048105.jpg,https://lingeriematterhorn.fr/pics_source/1048106.jpg;Taille:select:0;EU universelle:0;M1172592;35;M1172592
;1;Béret  model 161133 AT;Accueil->Accessoires->Bonnets et chapeaux;7.8;1;3.9;PDF-161133;2016103116232;AT;Béret en violet foncé décoré de cristaux. . Composition du matériau : 41,4% nylon, 40,9% acrylique, 9,2% polyester, 8,5% poils de lapin .;Béret en violet foncé décoré de cristaux. . Composition du matériau : 41,4% nylon, 40,9% acrylique, 9,2% polyester, 8,5% poils de lapin .;beret-at-violet-161133;https://lingeriematterhorn.fr/pics_source/923895.jpg,https://lingeriematterhorn.fr/pics_source/923896.jpg,https://lingeriematterhorn.fr/pics_source/923897.jpg;Taille:select:0;EU universelle:0;M971953;40;M971953
;1;Bonnet model 187552 AT;Accueil->Accessoires->Bonnets et chapeaux;21.8;1;10.9;PDF-187552;2016103471218;AT;Bonnet d'hiver chaud pour femme en tricot lisse avec application décorative sur le côté.;"Bonnet d'hiver chaud pour femme en tricot lisse avec application décorative sur le côté.

Composition : Acrylique 50 %, Coton 30 %, Cachemire 20 %";bonnet-at-brun-187552;https://lingeriematterhorn.fr/pics_source/1001359.jpg,https://lingeriematterhorn.fr/pics_source/1001360.jpg,https://lingeriematterhorn.fr/pics_source/1001361.jpg;Taille:select:0;EU universelle:0;M1095724;6;M1095724
;1;Châle model 187612 AT;Accueil->Accessoires->Foulards et écharpes;19.8;1;9.9;PDF-187612;2016103457724;AT;Longue écharpe chaude avec pompons décoratifs, idéale pour l'hiver. Longueur 196 cm.;"Longue écharpe chaude avec pompons décoratifs, idéale pour l'hiver. Longueur 196 cm.

Composition : Polyester 100 %";chale-at-rose-187612;https://lingeriematterhorn.fr/pics_source/1001550.jpg,https://lingeriematterhorn.fr/pics_source/1001551.jpg,https://lingeriematterhorn.fr/pics_source/1001552.jpg;Taille:select:0;EU universelle:0;M1095818;15;M1095818
;1;Châle model 222306 AT;Accueil->Accessoires->Foulards et écharpes;9.8;1;4.9;PDF-222306;5906694072734;AT;Le châle fabriqué à partir d'un mélange de haute qualité de viscose et de laine séduit par sa structure agréable au toucher et sa finition élégante. Son motif géométrique dominant confère un caractère moderne à l'ensemble. Le modèle a des dimensions impressionnantes de 148 × 148 cm, ce qui permet de le porter de plusieurs façons, aussi bien comme un châle classique que comme une écharpe élégante. Des franges délicates ajoutent un charme supplémentaire, soulignant la légèreté et la liberté de la…;"Le châle fabriqué à partir d'un mélange de haute qualité de viscose et de laine séduit par sa structure agréable au toucher et sa finition élégante. Son motif géométrique dominant confère un caractère moderne à l'ensemble. Le modèle a des dimensions impressionnantes de 148 × 148 cm, ce qui permet de le porter de plusieurs façons, aussi bien comme un châle classique que comme une écharpe élégante. Des franges délicates ajoutent un charme supplémentaire, soulignant la légèreté et la liberté de la stylisation.

Composition : Viscose 80 %, laine 20 %";chale-at-bleu-222306;https://lingeriematterhorn.fr/pics_source/1106762.jpg,https://lingeriematterhorn.fr/pics_source/1106763.jpg,https://lingeriematterhorn.fr/pics_source/1106764.jpg,https://lingeriematterhorn.fr/pics_source/1106765.jpg;Taille:select:0;EU universelle:0;M1259317;7;M1259317
;1;Gants model 188838 AT;Accueil->Accessoires->Gants;9.8;1;4.9;PDF-188838;2016103483037;AT;Élégants gants de femme en tissu lisse avec des empiècements contrastés entre les doigts. Bretelles décoratives tressées contrastées aux poignets. Pouce et index avec fleur brodée, permettant d'utiliser le téléphone sans enlever les gants.;"Élégants gants de femme en tissu lisse avec des empiècements contrastés entre les doigts. Bretelles décoratives tressées contrastées aux poignets. Pouce et index avec fleur brodée, permettant d'utiliser le téléphone sans enlever les gants.

Composition : Polyester 90 %, Spandex 10 %";gants-at-bleu-188838;https://lingeriematterhorn.fr/pics_source/1005111.jpg,https://lingeriematterhorn.fr/pics_source/1005112.jpg,https://lingeriematterhorn.fr/pics_source/1005113.jpg;Taille:select:0;EU S/M:0;M1100633;7;M1100633
;;Gants model 188838 AT;;;;;PDF-188838;2016103483044;;;;;;Taille:select:0;EU L/XL:1;M1100634;7;M1100634
;1;Châle model 189233 AT;Accueil->Accessoires->Foulards et écharpes;11.8;1;5.9;PDF-189233;2016103471584;AT;Cette longue écharpe à motif géométrique est le complément idéal de votre garde-robe d'automne et d'hiver. Fabriquée en polyester résistant, elle est non seulement pratique mais aussi élégante. Le motif géométrique confère à l'écharpe un aspect moderne et attrayant, ce qui lui permet de s'adapter à de nombreux styles. Les pampilles ajoutent de la subtilité et de la légèreté. La longueur de l'écharpe permet de la porter de différentes manières : autour du cou, sur les épaules ou comme couche…;"Cette longue écharpe à motif géométrique est le complément idéal de votre garde-robe d'automne et d'hiver. Fabriquée en polyester résistant, elle est non seulement pratique mais aussi élégante. Le motif géométrique confère à l'écharpe un aspect moderne et attrayant, ce qui lui permet de s'adapter à de nombreux styles. Les pampilles ajoutent de la subtilité et de la légèreté. La longueur de l'écharpe permet de la porter de différentes manières : autour du cou, sur les épaules ou comme couche supplémentaire les jours de grand froid. Quelle que soit la façon dont vous la portez, cette écharpe sera un ajout élégant à votre garde-robe, ajoutant du caractère et de la chaleur.

Composition : Polyester 100 %";chale-at-vert-189233;https://lingeriematterhorn.fr/pics_source/1006158.jpg,https://lingeriematterhorn.fr/pics_source/1006159.jpg,https://lingeriematterhorn.fr/pics_source/1006160.jpg,https://lingeriematterhorn.fr/pics_source/1006161.jpg;Taille:select:0;EU universelle:0;M1102255;3;M1102255
;1;Bonnet model 189252 AT;Accueil->Accessoires->Bonnets et chapeaux;21.8;1;10.9;PDF-189252;2016103471324;AT;Bonnet d'hiver chaud avec motif tressé. Une application intéressante sur le devant.;"Bonnet d'hiver chaud avec motif tressé. Une application intéressante sur le devant.

Composition : Acrylique 60 %, Angora 40 %";bonnet-at-vert-189252;https://lingeriematterhorn.fr/pics_source/1006225.jpg,https://lingeriematterhorn.fr/pics_source/1006226.jpg,https://lingeriematterhorn.fr/pics_source/1006227.jpg,https://lingeriematterhorn.fr/pics_source/1006228.jpg;Taille:select:0;EU universelle:0;M1102274;39;M1102274
;1;Béret  model 205003 AT;Accueil->Accessoires->Bonnets et chapeaux;13.8;1;6.9;PDF-205003;2016103457540;AT;Ce béret lisse est un classique qui ajoute du style à chaque tenue. Équipé d'une antenne délicate sur le dessus, il lui donne du caractère et de l'élégance. C'est un choix parfait pour ajouter de l'élégance et du charme à votre style.;"Ce béret lisse est un classique qui ajoute du style à chaque tenue. Équipé d'une antenne délicate sur le dessus, il lui donne du caractère et de l'élégance. C'est un choix parfait pour ajouter de l'élégance et du charme à votre style.

Composition : Acrylique 50 %, Coton 30 %, Cachemire 20 %";beret-at-bleu-205003;https://lingeriematterhorn.fr/pics_source/1053864.jpg,https://lingeriematterhorn.fr/pics_source/1053865.jpg,https://lingeriematterhorn.fr/pics_source/1053866.jpg,https://lingeriematterhorn.fr/pics_source/1053867.jpg;Taille:select:0;EU universelle:0;M1184689;32;M1184689
;1;Gants model 189543 AT;Accueil->Accessoires->Gants;9.8;1;4.9;PDF-189543;2016103482931;AT;Élégants gants de femme en tissu lisse avec empiècements contrastés entre les doigts. Bretelles décoratives tressées contrastées aux poignets. Pouce et index avec fleur brodée, permettant d'utiliser le téléphone sans enlever les gants.;"Élégants gants de femme en tissu lisse avec empiècements contrastés entre les doigts. Bretelles décoratives tressées contrastées aux poignets. Pouce et index avec fleur brodée, permettant d'utiliser le téléphone sans enlever les gants.

Composition : Polyester 90 %, Spandex 10 %";gants-at-gris-189543;https://lingeriematterhorn.fr/pics_source/1007039.jpg,https://lingeriematterhorn.fr/pics_source/1007040.jpg,https://lingeriematterhorn.fr/pics_source/1007041.jpg;Taille:select:0;EU S/M:0;M1103687;16;M1103687
;;Gants model 189543 AT;;;;;PDF-189543;2016103482948;;;;;;Taille:select:0;EU L/XL:1;M1103688;18;M1103688
;1;Châle model 189884 AT;Accueil->Accessoires->Foulards et écharpes;15.8;1;7.9;PDF-189884;2016103487042;AT;Cette longue écharpe à la texture unie est le complément idéal de votre garde-robe d'automne/hiver. Fabriquée en polyester résistant, elle est à la fois pratique et élégante. Les pompons lui confèrent subtilité et légèreté. La longueur de l'écharpe permet de la porter de différentes manières : vous pouvez l'enrouler autour du cou, la laisser libre sur vos épaules ou l'utiliser comme couche supplémentaire les jours plus froids. Quelle que soit la façon dont vous la portez, cette écharpe sera un…;"Cette longue écharpe à la texture unie est le complément idéal de votre garde-robe d'automne/hiver. Fabriquée en polyester résistant, elle est à la fois pratique et élégante. Les pompons lui confèrent subtilité et légèreté. La longueur de l'écharpe permet de la porter de différentes manières : vous pouvez l'enrouler autour du cou, la laisser libre sur vos épaules ou l'utiliser comme couche supplémentaire les jours plus froids. Quelle que soit la façon dont vous la portez, cette écharpe sera un ajout élégant à votre garde-robe, ajoutant du caractère et de la chaleur.

Composition : Polyester 100 %";chale-at-gris-189884;https://lingeriematterhorn.fr/pics_source/1008149.jpg,https://lingeriematterhorn.fr/pics_source/1008150.jpg,https://lingeriematterhorn.fr/pics_source/1008151.jpg,https://lingeriematterhorn.fr/pics_source/1008152.jpg;Taille:select:0;EU universelle:0;M1105606;24;M1105606
;1;Bonnet model 189904 AT;Accueil->Accessoires->Bonnets et chapeaux;21.8;1;10.9;PDF-189904;2016103470617;AT;Chaud bonnet d'hiver pour femme en cachemire avec applications décoratives en strass.;"Chaud bonnet d'hiver pour femme en cachemire avec applications décoratives en strass.

Composition : Acrylique 50 %, Coton 30 %, Cachemire 20 %";bonnet-at-rose-189904;https://lingeriematterhorn.fr/pics_source/1008218.jpg,https://lingeriematterhorn.fr/pics_source/1008219.jpg,https://lingeriematterhorn.fr/pics_source/1008220.jpg,https://lingeriematterhorn.fr/pics_source/1008221.jpg;Taille:select:0;EU universelle:0;M1105626;18;M1105626
;1;Bonnet model 189921 AT;Accueil->Accessoires->Bonnets et chapeaux;21.8;1;10.9;PDF-189921;2016103471256;AT;Bonnet d'hiver chaud pour femme en tricot lisse avec application décorative sur le côté.;"Bonnet d'hiver chaud pour femme en tricot lisse avec application décorative sur le côté.

Composition : Acrylique 50 %, Coton 30 %, Cachemire 20 %";bonnet-at-rose-189921;https://lingeriematterhorn.fr/pics_source/1008282.jpg,https://lingeriematterhorn.fr/pics_source/1008283.jpg,https://lingeriematterhorn.fr/pics_source/1008284.jpg;Taille:select:0;EU universelle:0;M1105643;40;M1105643
;1;Châle model 205970 AT;Accueil->Accessoires->Foulards et écharpes;11.8;1;5.9;PDF-205970;2016103473359;AT;Ce long foulard à motif géométrique est un excellent ajout à votre garde-robe d'automne-hiver. Fabriqué en polyester durable, il est non seulement pratique, mais aussi élégant. Le motif géométrique donne au foulard un aspect moderne et attrayant, ce qui le rend parfaitement assorti à différentes tenues. Les franges lui ajoutent de la subtilité et de la légèreté. La longueur du foulard permet de le porter de différentes manières, vous pouvez l'enrouler autour de votre cou, le laisser tomber…;"Ce long foulard à motif géométrique est un excellent ajout à votre garde-robe d'automne-hiver. Fabriqué en polyester durable, il est non seulement pratique, mais aussi élégant. Le motif géométrique donne au foulard un aspect moderne et attrayant, ce qui le rend parfaitement assorti à différentes tenues. Les franges lui ajoutent de la subtilité et de la légèreté. La longueur du foulard permet de le porter de différentes manières, vous pouvez l'enrouler autour de votre cou, le laisser tomber librement sur vos épaules ou l'utiliser comme une couche supplémentaire les jours plus froids. Peu importe comment vous le portez, ce foulard sera un ajout élégant à votre garde-robe, ajoutant du caractère et de la chaleur.

Composition : Polyester 100 %";chale-at-brun-205970;https://lingeriematterhorn.fr/pics_source/1055869.jpg,https://lingeriematterhorn.fr/pics_source/1055870.jpg,https://lingeriematterhorn.fr/pics_source/1055871.jpg,https://lingeriematterhorn.fr/pics_source/1055872.jpg;Taille:select:0;EU universelle:0;M1187376;6;M1187376
;1;Châle model 190556 AT;Accueil->Accessoires->Foulards et écharpes;11.8;1;5.9;PDF-190556;2016103487493;AT;Cette longue écharpe aux rayures décoratives et aux motifs intéressants est le complément idéal de votre garde-robe automne-hiver. Fabriquée en polyester résistant, elle est non seulement pratique mais aussi élégante. Les pompons lui confèrent subtilité et légèreté. La longueur de l'écharpe permet de la porter de différentes façons : autour du cou, sur les épaules ou comme couche supplémentaire les jours plus froids. Quelle que soit la façon dont vous la portez, cette écharpe sera un ajout…;"Cette longue écharpe aux rayures décoratives et aux motifs intéressants est le complément idéal de votre garde-robe automne-hiver. Fabriquée en polyester résistant, elle est non seulement pratique mais aussi élégante. Les pompons lui confèrent subtilité et légèreté. La longueur de l'écharpe permet de la porter de différentes façons : autour du cou, sur les épaules ou comme couche supplémentaire les jours plus froids. Quelle que soit la façon dont vous la portez, cette écharpe sera un ajout élégant à votre garde-robe, ajoutant du caractère et de la chaleur.

Composition : Polyester 100 %";chale-at-multicouleur-190556;https://lingeriematterhorn.fr/pics_source/1010316.jpg,https://lingeriematterhorn.fr/pics_source/1010317.jpg,https://lingeriematterhorn.fr/pics_source/1010318.jpg,https://lingeriematterhorn.fr/pics_source/1010319.jpg;Taille:select:0;EU universelle:0;M1108681;16;M1108681
;1;Châle model 190574 AT;Accueil->Accessoires->Foulards et écharpes;15.8;1;7.9;PDF-190574;2016103486946;AT;Cette longue écharpe à la texture unie est le complément idéal de votre garde-robe d'automne/hiver. Fabriquée en polyester résistant, elle est à la fois pratique et élégante. Les pompons lui confèrent subtilité et légèreté. La longueur de l'écharpe permet de la porter de différentes manières : vous pouvez l'enrouler autour du cou, la laisser libre sur vos épaules ou l'utiliser comme couche supplémentaire les jours plus froids. Quelle que soit la façon dont vous la portez, cette écharpe sera un…;"Cette longue écharpe à la texture unie est le complément idéal de votre garde-robe d'automne/hiver. Fabriquée en polyester résistant, elle est à la fois pratique et élégante. Les pompons lui confèrent subtilité et légèreté. La longueur de l'écharpe permet de la porter de différentes manières : vous pouvez l'enrouler autour du cou, la laisser libre sur vos épaules ou l'utiliser comme couche supplémentaire les jours plus froids. Quelle que soit la façon dont vous la portez, cette écharpe sera un ajout élégant à votre garde-robe, ajoutant du caractère et de la chaleur.

Composition : Polyester 100 %";chale-at-vert-190574;https://lingeriematterhorn.fr/pics_source/1010387.jpg,https://lingeriematterhorn.fr/pics_source/1010388.jpg,https://lingeriematterhorn.fr/pics_source/1010389.jpg,https://lingeriematterhorn.fr/pics_source/1010390.jpg;Taille:select:0;EU universelle:0;M1108699;15;M1108699
;1;Bonnet model 190593 AT;Accueil->Accessoires->Bonnets et chapeaux;19.8;1;9.9;PDF-190593;2016103471058;AT;Chaud bonnet d'hiver pour femme en cachemire avec applications décoratives en strass.;"Chaud bonnet d'hiver pour femme en cachemire avec applications décoratives en strass.

Composition : Acrylique 50 %, Coton 30 %, Cachemire 20 %";bonnet-at-vert-190593;https://lingeriematterhorn.fr/pics_source/1010461.jpg,https://lingeriematterhorn.fr/pics_source/1010462.jpg,https://lingeriematterhorn.fr/pics_source/1010463.jpg,https://lingeriematterhorn.fr/pics_source/1010464.jpg;Taille:select:0;EU universelle:0;M1108718;18;M1108718
;1;Foulard model 223046 AT;Accueil->Accessoires->Foulards et écharpes;5.8;1;2.9;PDF-223046;5906694079290;AT;Le foulard élégant à franges et ornements est un accessoire spectaculaire qui complétera parfaitement les tenues quotidiennes ainsi que les styles plus audacieux. Fabriqué en viscose légère et agréable au toucher, il se pose doucement autour du cou ou des épaules, offrant un grand confort de port. Avec des dimensions d'environ 134 cm de longueur et 47 cm de largeur, ce modèle offre de nombreuses possibilités de stylisme, pouvant être porté de manière classique, lâche ou noué de différentes…;"Le foulard élégant à franges et ornements est un accessoire spectaculaire qui complétera parfaitement les tenues quotidiennes ainsi que les styles plus audacieux. Fabriqué en viscose légère et agréable au toucher, il se pose doucement autour du cou ou des épaules, offrant un grand confort de port. Avec des dimensions d'environ 134 cm de longueur et 47 cm de largeur, ce modèle offre de nombreuses possibilités de stylisme, pouvant être porté de manière classique, lâche ou noué de différentes façons. Les franges décoratives et les clous subtils confèrent au foulard un caractère à la mode et attirent le regard, en faisant un accent unique à chaque tenue.

Composition : Viscose 100 %";foulard-at-rose-223046;https://lingeriematterhorn.fr/pics_source/1109438.jpg,https://lingeriematterhorn.fr/pics_source/1109439.jpg,https://lingeriematterhorn.fr/pics_source/1109440.jpg,https://lingeriematterhorn.fr/pics_source/1109441.jpg;Taille:select:0;EU universelle:0;M1261865;19;M1261865
;1;Gants model 190797 AT;Accueil->Accessoires->Gants;11.8;1;5.9;PDF-190797;2016103495795;AT;Élégants gants tricotés pour femmes en tissu lisse. Pompons décoratifs aux poignets. Index avec fleur brodée, permettant d'utiliser son téléphone sans avoir à retirer les gants.;"Élégants gants tricotés pour femmes en tissu lisse. Pompons décoratifs aux poignets. Index avec fleur brodée, permettant d'utiliser son téléphone sans avoir à retirer les gants.

Composition : Coton 60 %, Élasthanne 5 %, Polyester 35 %";gants-at-rose-190797;https://lingeriematterhorn.fr/pics_source/1011118.jpg,https://lingeriematterhorn.fr/pics_source/1011119.jpg,https://lingeriematterhorn.fr/pics_source/1011120.jpg;Taille:select:0;EU L/XL:0;M1109549;7;M1109549
;1;Gants model 190820 AT;Accueil->Accessoires->Gants;9.8;1;4.9;PDF-190820;2016103497232;AT;Gants lisses pour femmes avec une isolation supplémentaire en tricot qui peut être retirée. Les gants comportent une fleur brodée sur l'index, ce qui permet d'utiliser le téléphone sans l'enlever.;"Gants lisses pour femmes avec une isolation supplémentaire en tricot qui peut être retirée. Les gants comportent une fleur brodée sur l'index, ce qui permet d'utiliser le téléphone sans l'enlever.

Composition : Coton 60 %, Élasthanne 5 %, Polyester 35 %";gants-at-bleu-190820;https://lingeriematterhorn.fr/pics_source/1011249.jpg,https://lingeriematterhorn.fr/pics_source/1011250.jpg,https://lingeriematterhorn.fr/pics_source/1011251.jpg,https://lingeriematterhorn.fr/pics_source/1011252.jpg;Taille:select:0;EU S/M:0;M1109618;10;M1109618
;;Gants model 190820 AT;;;;;PDF-190820;2016103497249;;;;;;Taille:select:0;EU L/XL:1;M1109619;14;M1109619
;1;Gants model 190843 AT;Accueil->Accessoires->Gants;11.8;1;5.9;PDF-190843;2016103495801;AT;Gants isolés élégants pour femmes, fabriqués à partir d'une combinaison de deux matériaux différents. L'index est orné d'une fleur brodée, ce qui vous permet d'utiliser votre téléphone sans avoir à retirer les gants.;"Gants isolés élégants pour femmes, fabriqués à partir d'une combinaison de deux matériaux différents. L'index est orné d'une fleur brodée, ce qui vous permet d'utiliser votre téléphone sans avoir à retirer les gants.

Composition : Polyuréthane 50 %, Polyester 40 %, Spandex 10 %";gants-at-noir-190843;https://lingeriematterhorn.fr/pics_source/1011330.jpg,https://lingeriematterhorn.fr/pics_source/1011331.jpg,https://lingeriematterhorn.fr/pics_source/1011332.jpg,https://lingeriematterhorn.fr/pics_source/1011333.jpg;Taille:select:0;EU S/M:0;M1109664;30;M1109664
;;Gants model 190843 AT;;;;;PDF-190843;2016103495818;;;;;;Taille:select:0;EU L/XL:1;M1109665;40;M1109665
;1;Gants model 190877 AT;Accueil->Accessoires->Gants;9.8;1;4.9;PDF-190877;2016103495986;AT;Gants élégants pour femmes en tissu isolant avec un motif géométrique décoratif. Aux poignets, découpe avec fermeture à bouton. Index avec fleur brodée, permettant d'utiliser le téléphone sans avoir à retirer les gants.;"Gants élégants pour femmes en tissu isolant avec un motif géométrique décoratif. Aux poignets, découpe avec fermeture à bouton. Index avec fleur brodée, permettant d'utiliser le téléphone sans avoir à retirer les gants.

Composition : Coton 60 %, Élasthanne 5 %, Polyester 35 %";gants-at-noir-190877;https://lingeriematterhorn.fr/pics_source/1011451.jpg,https://lingeriematterhorn.fr/pics_source/1011452.jpg,https://lingeriematterhorn.fr/pics_source/1011453.jpg;Taille:select:0;EU S/M:0;M1109729;4;M1109729
;;Gants model 190877 AT;;;;;PDF-190877;2016103495993;;;;;;Taille:select:0;EU L/XL:1;M1109730;17;M1109730
;1;Gants model 191086 AT;Accueil->Accessoires->Gants;9.8;1;4.9;PDF-191086;2016103496877;AT;Gants lisses pour femmes avec une isolation supplémentaire en tricot qui peut être retirée. Les gants comportent une fleur brodée sur l'index, ce qui permet d'utiliser le téléphone sans l'enlever.;"Gants lisses pour femmes avec une isolation supplémentaire en tricot qui peut être retirée. Les gants comportent une fleur brodée sur l'index, ce qui permet d'utiliser le téléphone sans l'enlever.

Composition : Coton 60 %, Élasthanne 5 %, Polyester 35 %";gants-at-bleu-marine-191086;https://lingeriematterhorn.fr/pics_source/1012161.jpg,https://lingeriematterhorn.fr/pics_source/1012162.jpg,https://lingeriematterhorn.fr/pics_source/1012163.jpg;Taille:select:0;EU S/M:0;M1110759;6;M1110759
;;Gants model 191086 AT;;;;;PDF-191086;2016103496884;;;;;;Taille:select:0;EU L/XL:1;M1110760;9;M1110760
;1;Gants model 191103 AT;Accueil->Accessoires->Gants;11.8;1;5.9;PDF-191103;2016103495924;AT;Gants isolés élégants pour femmes, fabriqués à partir d'une combinaison de deux matériaux différents. L'index est orné d'une fleur brodée, ce qui vous permet d'utiliser votre téléphone sans avoir à retirer les gants.;"Gants isolés élégants pour femmes, fabriqués à partir d'une combinaison de deux matériaux différents. L'index est orné d'une fleur brodée, ce qui vous permet d'utiliser votre téléphone sans avoir à retirer les gants.

Composition : Polyuréthane 50 %, Polyester 40 %, Spandex 10 %";gants-at-violet-191103;https://lingeriematterhorn.fr/pics_source/1012216.jpg,https://lingeriematterhorn.fr/pics_source/1012217.jpg,https://lingeriematterhorn.fr/pics_source/1012218.jpg;Taille:select:0;EU S/M:0;M1110793;19;M1110793
;;Gants model 191103 AT;;;;;PDF-191103;2016103495931;;;;;;Taille:select:0;EU L/XL:1;M1110794;17;M1110794
;1;Béret  model 191124 AT;Accueil->Accessoires->Bonnets et chapeaux;19.8;1;9.9;PDF-191124;2016103470570;AT;Béret en tricot avec des applications intéressantes en strass.;"Béret en tricot avec des applications intéressantes en strass.

Composition : Acrylique 50 %, Coton 30 %, Cachemire 20 %";beret-at-beige-191124;https://lingeriematterhorn.fr/pics_source/1012296.jpg,https://lingeriematterhorn.fr/pics_source/1012297.jpg,https://lingeriematterhorn.fr/pics_source/1012298.jpg,https://lingeriematterhorn.fr/pics_source/1012299.jpg;Taille:select:0;EU universelle:0;M1110816;15;M1110816
;1;Châle model 191724 AT;Accueil->Accessoires->Foulards et écharpes;11.8;1;5.9;PDF-191724;2016103471768;AT;Cette longue écharpe à carreaux colorés est le complément idéal de votre garde-robe d'automne/hiver. Fabriquée en polyester résistant, elle est à la fois pratique et élégante. Les pompons lui confèrent subtilité et légèreté. La longueur de l'écharpe permet de la porter de différentes manières : vous pouvez l'enrouler autour du cou, la laisser libre sur vos épaules ou l'utiliser comme couche supplémentaire les jours plus froids. Quelle que soit la façon dont vous la portez, cette écharpe sera un…;"Cette longue écharpe à carreaux colorés est le complément idéal de votre garde-robe d'automne/hiver. Fabriquée en polyester résistant, elle est à la fois pratique et élégante. Les pompons lui confèrent subtilité et légèreté. La longueur de l'écharpe permet de la porter de différentes manières : vous pouvez l'enrouler autour du cou, la laisser libre sur vos épaules ou l'utiliser comme couche supplémentaire les jours plus froids. Quelle que soit la façon dont vous la portez, cette écharpe sera un ajout élégant à votre garde-robe, ajoutant du caractère et de la chaleur.

Composition : Polyester 100 %";chale-at-bleu-marine-191724;https://lingeriematterhorn.fr/pics_source/1013925.jpg,https://lingeriematterhorn.fr/pics_source/1013926.jpg,https://lingeriematterhorn.fr/pics_source/1013927.jpg,https://lingeriematterhorn.fr/pics_source/1013928.jpg;Taille:select:0;EU universelle:0;M1112834;40;M1112834
