id;name;brand;category_path;wholesale_price;description;image_1;image_2;image_3;image_4
228908;Culottes brésiliennes model 228908 Kinga;Kinga;Shortys, Boxers Femme;17.9;<div class='prod_data'> 			<strong>Coton</strong> 10 % <br><strong>Élasthanne</strong> 20 % <br><strong>polyamide</strong> 55 % <br><strong>Polyester</strong> 15 % <br> 		<table class='prod_table table table-striped table-bordered table-hover table-responsive' >  			 				<thead> 					<tr><th>Taille</th><th>Hanche</th></tr> 				</thead> 			<tr><td><b>EU L | FR 42</b></td><td align='right'>100-106 cm</td></tr><tr><td><b>EU M | FR 40</b></td><td align='right'>94-100 cm</td></tr><tr><td><b>EU S | FR 38</b></td><td align='right'>88-94 cm</td></tr><tr><td><b>EU XL | FR 44</b></td><td align='right'>106-112 cm</td></tr><tr><td><b>EU XS | FR 36</b></td><td align='right'>82-88 cm</td></tr><tr><td><b>EU XXL | FR 46</b></td><td align='right'>112-118 cm</td></tr> 		</table> 		</div>;http://srv0.lingeriematterhorn.fr/pics_source/1128342.jpg;http://srv0.lingeriematterhorn.fr/pics_source/1128343.jpg;http://srv0.lingeriematterhorn.fr/pics_source/1128344.jpg;http://srv0.lingeriematterhorn.fr/pics_source/1128345.jpg
227532;Strings model 227532 Kinga;Kinga;Strings;20.9;<div class='prod_data'> 			<strong>Coton</strong> 10 % <br><strong>Élasthanne</strong> 20 % <br><strong>Polyamide</strong> 55 % <br><strong>Polyester</strong> 15 % <br> 		<table class='prod_table table table-striped table-bordered table-hover table-responsive' >  			 				<thead> 					<tr><th>Taille</th><th>Hanche</th></tr> 				</thead> 			<tr><td><b>EU L | FR 42</b></td><td align='right'>100-106 cm</td></tr><tr><td><b>EU M | FR 40</b></td><td align='right'>94-100 cm</td></tr><tr><td><b>EU S | FR 38</b></td><td align='right'>88-94 cm</td></tr><tr><td><b>EU XL | FR 44</b></td><td align='right'>106-112 cm</td></tr><tr><td><b>EU XS | FR 36</b></td><td align='right'>82-88 cm</td></tr><tr><td><b>EU XXL | FR 46</b></td><td align='right'>112-118 cm</td></tr> 		</table> 		</div>;http://srv0.lingeriematterhorn.fr/pics_source/1124032.jpg;http://srv0.lingeriematterhorn.fr/pics_source/1124033.jpg;http://srv0.lingeriematterhorn.fr/pics_source/1124034.jpg;http://srv0.lingeriematterhorn.fr/pics_source/1124035.jpg
226738;Culottes brésiliennes model 226738 Kinga;Kinga;Shortys, Boxers Femme;17.9;<div class='prod_data'> 			<strong>Coton</strong> 16 % <br><strong>Élasthanne</strong> 14 % <br><strong>Polyamide</strong> 70 % <br> 		<table class='prod_table table table-striped table-bordered table-hover table-responsive' >  			 				<thead> 					<tr><th>Taille</th><th>Hanche</th></tr> 				</thead> 			<tr><td><b>EU L | FR 42</b></td><td align='right'>100-106 cm</td></tr><tr><td><b>EU M | FR 40</b></td><td align='right'>94-100 cm</td></tr><tr><td><b>EU S | FR 38</b></td><td align='right'>88-94 cm</td></tr><tr><td><b>EU XL | FR 44</b></td><td align='right'>106-112 cm</td></tr><tr><td><b>EU XS | FR 36</b></td><td align='right'>82-88 cm</td></tr><tr><td><b>EU XXL | FR 46</b></td><td align='right'>112-118 cm</td></tr> 		</table> 		</div>;http://srv0.lingeriematterhorn.fr/pics_source/1121568.jpg;http://srv0.lingeriematterhorn.fr/pics_source/1121569.jpg;http://srv0.lingeriematterhorn.fr/pics_source/1121570.jpg;
227504;Soutien-gorge rembourré model 227504 Kinga;Kinga;Soutiens-Gorge Push Up;35.9;<div class='prod_data'> 			<strong>Coton</strong> 30 % <br><strong>Élasthanne</strong> 10 % <br><strong>polyamide</strong> 60 % <br> 		<table class='prod_table table table-striped table-bordered table-hover table-responsive' >  			 				<thead> 					<tr><th>Taille</th><th>Dessous de poitrine</th><th>Tour de poitrine</th></tr> 				</thead> 			<tr><td><b>EU 100C | FR 115C</b></td><td align='right'>98-102 cm</td><td align='right'>116-118 cm</td></tr><tr><td><b>EU 100D | FR 115D</b></td><td align='right'>98-102 cm</td><td align='right'>118-120 cm</td></tr><tr><td><b>EU 100E | FR 115E</b></td><td align='right'>98-102 cm</td><td align='right'>120-122 cm</td></tr><tr><td><b>EU 105B | FR 120B</b></td><td align='right'>103-107 cm</td><td align='right'>119-121 cm</td></tr><tr><td><b>EU 105C | FR 120C</b></td><td align='right'>103-107 cm</td><td align='right'>121-123 cm</td></tr><tr><td><b>EU 105D | FR 120D</b></td><td align='right'>103-107 cm</td><td align='right'>123-125 cm</td></tr><tr><td><b>EU 65J | FR 80J</b></td><td align='right'>63-67 cm</td><td align='right'>95-97 cm</td></tr><tr><td><b>EU 70J | FR 85J</b></td><td align='right'>68-72 cm</td><td align='right'>100-102 cm</td></tr><tr><td><b>EU 75I | FR 90I</b></td><td align='right'>73-77 cm</td><td align='right'>103-105 cm</td></tr><tr><td><b>EU 75J | FR 90J</b></td><td align='right'>73-77 cm</td><td align='right'>105-107 cm</td></tr><tr><td><b>EU 90D | FR 105D</b></td><td align='right'>88-92 cm</td><td align='right'>108-110 cm</td></tr><tr><td><b>EU 95C | FR 110C</b></td><td align='right'>93-97 cm</td><td align='right'>111-113 cm</td></tr> 		</table> 		</div>;http://srv0.lingeriematterhorn.fr/pics_source/1123939.jpg;http://srv0.lingeriematterhorn.fr/pics_source/1123940.jpg;http://srv0.lingeriematterhorn.fr/pics_source/1123941.jpg;http://srv0.lingeriematterhorn.fr/pics_source/1123942.jpg
227960;Soutien-gorge rembourré model 227960 Kinga;Kinga;Soutiens-Gorge Push Up;35.9;<div class='prod_data'> 			<strong>Élasthanne</strong> 10 % <br><strong>Polyamide</strong> 65 % <br><strong>Polyester</strong> 25 % <br> 		<table class='prod_table table table-striped table-bordered table-hover table-responsive' >  			 				<thead> 					<tr><th>Taille</th><th>Dessous de poitrine</th><th>Tour de poitrine</th></tr> 				</thead> 			<tr><td><b>EU 100D | FR 115D</b></td><td align='right'>98-102 cm</td><td align='right'>118-120 cm</td></tr><tr><td><b>EU 100E | FR 115E</b></td><td align='right'>98-102 cm</td><td align='right'>120-122 cm</td></tr><tr><td><b>EU 65E | FR 80E</b></td><td align='right'>63-67 cm</td><td align='right'>85-87 cm</td></tr><tr><td><b>EU 65H | FR 80H</b></td><td align='right'>63-67 cm</td><td align='right'>91-93 cm</td></tr><tr><td><b>EU 75C | FR 90C</b></td><td align='right'>73-77 cm</td><td align='right'>91-93 cm</td></tr><tr><td><b>EU 80B | FR 95B</b></td><td align='right'>78-82 cm</td><td align='right'>94-96 cm</td></tr> 		</table> 		</div>;http://srv0.lingeriematterhorn.fr/pics_source/1125383.jpg;;;
154833;Peignoir model 154833 Babella;Babella;Nuisettes, Chemises de Nuit;35.9;<div class='prod_data'> 			<strong>Élasthanne</strong> 6 % <br><strong>Viscose</strong> 94 % <br> 		<table class='prod_table table table-striped table-bordered table-hover table-responsive' >  			 				<thead> 					<tr><th>Taille</th><th>Tour de hanche</th><th>Tour de poitrine</th></tr> 				</thead> 			<tr><td><b>EU L | FR 42</b></td><td align='right'>100-106 cm</td><td align='right'>92-96 cm</td></tr><tr><td><b>EU M | FR 40</b></td><td align='right'>94-100 cm</td><td align='right'>88-92 cm</td></tr><tr><td><b>EU XL | FR 44</b></td><td align='right'>106-112 cm</td><td align='right'>96-100 cm</td></tr><tr><td><b>EU XXL | FR 46</b></td><td align='right'>112-116 cm</td><td align='right'>100-104 cm</td></tr> 		</table> 		</div>;http://srv0.lingeriematterhorn.fr/pics_source/906803.jpg;;;
149949;Body model 149949 Moe;Moe;Corsets et Bodys Femme;35.9;<div class='prod_data'> 			<strong>Coton</strong> 80 % <br><strong>Polyester</strong> 20 % <br> 		<table class='prod_table table table-striped table-bordered table-hover table-responsive' >  			 				<thead> 					<tr><th>Taille</th><th>Longueur totale</th><th>Tour de poitrine</th></tr> 				</thead> 			<tr><td><b>EU L | FR 42</b></td><td align='right'>80-81 cm</td><td align='right'>88 cm</td></tr><tr><td><b>EU M | FR 40</b></td><td align='right'>75-76 cm</td><td align='right'>82 cm</td></tr><tr><td><b>EU S | FR 38</b></td><td align='right'>71-72 cm</td><td align='right'>76 cm</td></tr><tr><td><b>EU XL | FR 44</b></td><td align='right'>81-82 cm</td><td align='right'>94 cm</td></tr><tr><td><b>EU XXL | FR 46</b></td><td align='right'>83-84 cm</td><td align='right'>100 cm</td></tr> 		</table> 		</div>;http://srv0.lingeriematterhorn.fr/pics_source/893589.jpg;http://srv0.lingeriematterhorn.fr/pics_source/893590.jpg;http://srv0.lingeriematterhorn.fr/pics_source/893591.jpg;http://srv0.lingeriematterhorn.fr/pics_source/893592.jpg
169973;Body model 169973 Moe;Moe;Corsets et Bodys Femme;29.9;<div class='prod_data'> 			<strong>Coton</strong> 94 % <br><strong>Élasthanne</strong> 6 % <br> 		<table class='prod_table table table-striped table-bordered table-hover table-responsive' >  			 				<thead> 					<tr><th>Taille</th><th>Longueur</th><th>Tour de hanche</th><th>Tour de poitrine</th><th>Tour de taille</th></tr> 				</thead> 			<tr><td><b>EU L | FR 42</b></td><td align='right'>72 cm</td><td align='right'>84 cm</td><td align='right'>80 cm</td><td align='right'>72 cm</td></tr><tr><td><b>EU M | FR 40</b></td><td align='right'>71 cm</td><td align='right'>79 cm</td><td align='right'>75 cm</td><td align='right'>67 cm</td></tr><tr><td><b>EU S | FR 38</b></td><td align='right'>70 cm</td><td align='right'>74 cm</td><td align='right'>70 cm</td><td align='right'>62 cm</td></tr><tr><td><b>EU XL | FR 44</b></td><td align='right'>73 cm</td><td align='right'>89 cm</td><td align='right'>85 cm</td><td align='right'>77 cm</td></tr><tr><td><b>EU XXL | FR 46</b></td><td align='right'>74 cm</td><td align='right'>94 cm</td><td align='right'>90 cm</td><td align='right'>82 cm</td></tr> 		</table> 		</div>;http://srv0.lingeriematterhorn.fr/pics_source/949759.jpg;http://srv0.lingeriematterhorn.fr/pics_source/949760.jpg;http://srv0.lingeriematterhorn.fr/pics_source/949761.jpg;
172363;Body model 172363 Moe;Moe;Corsets et Bodys Femme;28.9;<div class='prod_data'> 			<strong>Élasthanne</strong> 5 % <br><strong>Polyester</strong> 95 % <br> 		<table class='prod_table table table-striped table-bordered table-hover table-responsive' >  			 				<thead> 					<tr><th>Taille</th><th>Tour de hanche</th><th>Tour de poitrine</th></tr> 				</thead> 			<tr><td><b>EU L | FR 42</b></td><td align='right'>84 cm</td><td align='right'>72 cm</td></tr><tr><td><b>EU M | FR 40</b></td><td align='right'>80 cm</td><td align='right'>68 cm</td></tr><tr><td><b>EU S | FR 38</b></td><td align='right'>76 cm</td><td align='right'>64 cm</td></tr><tr><td><b>EU XL | FR 44</b></td><td align='right'>88 cm</td><td align='right'>76 cm</td></tr><tr><td><b>EU XXL | FR 46</b></td><td align='right'>92 cm</td><td align='right'>80 cm</td></tr> 		</table> 		</div>;http://srv0.lingeriematterhorn.fr/pics_source/956644.jpg;http://srv0.lingeriematterhorn.fr/pics_source/956645.jpg;http://srv0.lingeriematterhorn.fr/pics_source/956646.jpg;
112522;Collant model 112522 Gatta;Gatta;Collants, Bas;18.9;<div class='prod_data'> 			<strong>Élasthanne</strong> 24 % <br><strong>polyamide</strong> 76 % <br> 		<table class='prod_table table table-striped table-bordered table-hover table-responsive' >  			 				<thead> 					<tr><th>Taille</th><th>Hanche</th></tr> 				</thead> 			<tr><td><b>EU  L</b></td><td align='right'>108-120 cm</td></tr><tr><td><b>EU  M</b></td><td align='right'>104-116 cm</td></tr><tr><td><b>EU  S</b></td><td align='right'>100-112 cm</td></tr><tr><td><b>EU  XL</b></td><td align='right'>108-128 cm</td></tr><tr><td><b>EU  XXL</b></td><td align='right'>124-139 cm</td></tr> 		</table> 		</div>;http://srv0.lingeriematterhorn.fr/pics_source/315764.jpg;;;
157931;Peignoir model 157931 Kalimo;Kalimo;Peignoirs, Robes de Chambre et Kimonos;34.9;<div class='prod_data'> 			<strong>Élasthanne</strong> 13 % <br><strong>polyamide</strong> 87 % <br> 		<table class='prod_table table table-striped table-bordered table-hover table-responsive' >  			 				<thead> 					<tr><th>Taille</th><th>Tour de hanche</th><th>Tour de poitrine</th></tr> 				</thead> 			<tr><td><b>EU L | FR 42</b></td><td align='right'>101-105 cm</td><td align='right'>95-99 cm</td></tr><tr><td><b>EU M | FR 40</b></td><td align='right'>96-100 cm</td><td align='right'>90-94 cm</td></tr><tr><td><b>EU S | FR 38</b></td><td align='right'>91-95 cm</td><td align='right'>84-89 cm</td></tr><tr><td><b>EU XL | FR 44</b></td><td align='right'>106-110 cm</td><td align='right'>100-104 cm</td></tr><tr><td><b>EU XXL | FR 46</b></td><td align='right'>111-115 cm</td><td align='right'>105-109 cm</td></tr> 		</table> 		</div>;http://srv0.lingeriematterhorn.fr/pics_source/915167.jpg;;;
228498;Peignoir model 228498 Kalimo;Kalimo;Peignoirs, Robes de Chambre et Kimonos;34.9;<div class='prod_data'> 			<strong>Élasthanne</strong> 3 % <br><strong>Polyester</strong> 97 % <br> 		<table class='prod_table table table-striped table-bordered table-hover table-responsive' >  			 				<thead> 					<tr><th>Taille</th><th>Tour de hanche</th><th>Tour de poitrine</th></tr> 				</thead> 			<tr><td><b>EU L | FR 42</b></td><td align='right'>101-105 cm</td><td align='right'>95-99 cm</td></tr><tr><td><b>EU M | FR 40</b></td><td align='right'>96-100 cm</td><td align='right'>90-94 cm</td></tr><tr><td><b>EU S | FR 38</b></td><td align='right'>91-95 cm</td><td align='right'>84-89 cm</td></tr><tr><td><b>EU XL | FR 44</b></td><td align='right'>106-110 cm</td><td align='right'>100-104 cm</td></tr><tr><td><b>EU XXL | FR 46</b></td><td align='right'>111-115 cm</td><td align='right'>105-109 cm</td></tr> 		</table> 		</div>;http://srv0.lingeriematterhorn.fr/pics_source/1127087.jpg;http://srv0.lingeriematterhorn.fr/pics_source/1127088.jpg;http://srv0.lingeriematterhorn.fr/pics_source/1127089.jpg;http://srv0.lingeriematterhorn.fr/pics_source/1127090.jpg
219070;Peignoir model 219070 Kalimo;Kalimo;Peignoirs, Robes de Chambre et Kimonos;34.9;<div class='prod_data'> 			<strong>Élasthanne</strong> 3 % <br><strong>Polyester</strong> 97 % <br> 		<table class='prod_table table table-striped table-bordered table-hover table-responsive' >  			 				<thead> 					<tr><th>Taille</th><th>Tour de hanche</th><th>Tour de poitrine</th></tr> 				</thead> 			<tr><td><b>EU L | FR 42</b></td><td align='right'>101-105 cm</td><td align='right'>95-99 cm</td></tr><tr><td><b>EU M | FR 40</b></td><td align='right'>96-100 cm</td><td align='right'>90-94 cm</td></tr><tr><td><b>EU S | FR 38</b></td><td align='right'>91-95 cm</td><td align='right'>84-89 cm</td></tr><tr><td><b>EU XL | FR 44</b></td><td align='right'>106-110 cm</td><td align='right'>100-104 cm</td></tr><tr><td><b>EU XXL | FR 46</b></td><td align='right'>111-115 cm</td><td align='right'>105-109 cm</td></tr> 		</table> 		</div>;http://srv0.lingeriematterhorn.fr/pics_source/1096519.jpg;http://srv0.lingeriematterhorn.fr/pics_source/1096520.jpg;;
177888;Robe longue model 177888 Numoco;Numoco;Robes de Soirée;58.9;<div class='prod_data'> 			<strong>Élasthanne</strong> 5 % <br><strong>Polyester</strong> 95 % <br> 		<table class='prod_table table table-striped table-bordered table-hover table-responsive' >  			 				<thead> 					<tr><th>Taille</th><th>Longueur</th><th>Tour de poitrine</th><th>Tour de taille</th></tr> 				</thead> 			<tr><td><b>EU L | FR 42</b></td><td align='right'>151 cm</td><td align='right'>90 cm</td><td align='right'>80 cm</td></tr><tr><td><b>EU M | FR 40</b></td><td align='right'>151 cm</td><td align='right'>86 cm</td><td align='right'>76 cm</td></tr><tr><td><b>EU S | FR 38</b></td><td align='right'>150 cm</td><td align='right'>82 cm</td><td align='right'>72 cm</td></tr><tr><td><b>EU XL | FR 44</b></td><td align='right'>151 cm</td><td align='right'>94 cm</td><td align='right'>82 cm</td></tr><tr><td><b>EU XS | FR 36</b></td><td align='right'>149 cm</td><td align='right'>78 cm</td><td align='right'>68 cm</td></tr><tr><td><b>EU XXL | FR 46</b></td><td align='right'>151 cm</td><td align='right'>98 cm</td><td align='right'>86 cm</td></tr><tr><td><b>EU XXXL | FR 48</b></td><td align='right'>151 cm</td><td align='right'>102 cm</td><td align='right'>92 cm</td></tr> 		</table> 		</div>;http://srv0.lingeriematterhorn.fr/pics_source/973088.jpg;http://srv0.lingeriematterhorn.fr/pics_source/973089.jpg;;
179047;Robe longue model 179047 Numoco;Numoco;Robes de Soirée;58.9;<div class='prod_data'> 			<strong>Élasthanne</strong> 5 % <br><strong>Polyester</strong> 95 % <br> 		<table class='prod_table table table-striped table-bordered table-hover table-responsive' >  			 				<thead> 					<tr><th>Taille</th><th>Longueur</th><th>Tour de poitrine</th><th>Tour de taille</th></tr> 				</thead> 			<tr><td><b>EU L | FR 42</b></td><td align='right'>151 cm</td><td align='right'>90 cm</td><td align='right'>80 cm</td></tr><tr><td><b>EU M | FR 40</b></td><td align='right'>151 cm</td><td align='right'>86 cm</td><td align='right'>76 cm</td></tr><tr><td><b>EU S | FR 38</b></td><td align='right'>150 cm</td><td align='right'>82 cm</td><td align='right'>72 cm</td></tr><tr><td><b>EU XL | FR 44</b></td><td align='right'>151 cm</td><td align='right'>94 cm</td><td align='right'>82 cm</td></tr><tr><td><b>EU XS | FR 36</b></td><td align='right'>149 cm</td><td align='right'>78 cm</td><td align='right'>68 cm</td></tr><tr><td><b>EU XXL | FR 46</b></td><td align='right'>151 cm</td><td align='right'>98 cm</td><td align='right'>86 cm</td></tr><tr><td><b>EU XXXL | FR 48</b></td><td align='right'>151 cm</td><td align='right'>102 cm</td><td align='right'>92 cm</td></tr> 		</table> 		</div>;http://srv0.lingeriematterhorn.fr/pics_source/976396.jpg;http://srv0.lingeriematterhorn.fr/pics_source/976397.jpg;;
190992;Robe longue model 190992 Numoco;Numoco;Robes de Soirée;58.9;<div class='prod_data'> 			<strong>Élasthanne</strong> 5 % <br><strong>Polyester</strong> 95 % <br> 		<table class='prod_table table table-striped table-bordered table-hover table-responsive' >  			 				<thead> 					<tr><th>Taille</th><th>Longueur</th><th>Tour de poitrine</th><th>Tour de taille</th></tr> 				</thead> 			<tr><td><b>EU L | FR 42</b></td><td align='right'>151 cm</td><td align='right'>90 cm</td><td align='right'>80 cm</td></tr><tr><td><b>EU M | FR 40</b></td><td align='right'>151 cm</td><td align='right'>86 cm</td><td align='right'>76 cm</td></tr><tr><td><b>EU S | FR 38</b></td><td align='right'>150 cm</td><td align='right'>82 cm</td><td align='right'>72 cm</td></tr><tr><td><b>EU XL | FR 44</b></td><td align='right'>151 cm</td><td align='right'>94 cm</td><td align='right'>82 cm</td></tr><tr><td><b>EU XS | FR 36</b></td><td align='right'>149 cm</td><td align='right'>78 cm</td><td align='right'>68 cm</td></tr><tr><td><b>EU XXL | FR 46</b></td><td align='right'>151 cm</td><td align='right'>98 cm</td><td align='right'>86 cm</td></tr><tr><td><b>EU XXXL | FR 48</b></td><td align='right'>151 cm</td><td align='right'>102 cm</td><td align='right'>92 cm</td></tr> 		</table> 		</div>;http://srv0.lingeriematterhorn.fr/pics_source/1011845.jpg;http://srv0.lingeriematterhorn.fr/pics_source/1011846.jpg;;
152837;Robe de cocktail model 152837 Numoco;Numoco;Robes de cocktail, Robes formelles;58.9;<div class='prod_data'> 			<strong>Élasthanne</strong> 5 % <br><strong>Polyester</strong> 95 % <br> 		<table class='prod_table table table-striped table-bordered table-hover table-responsive' >  			 				<thead> 					<tr><th>Taille</th><th>Longueur</th><th>Tour de hanche</th><th>Tour de poitrine</th><th>Tour de taille</th></tr> 				</thead> 			<tr><td><b>EU L | FR 42</b></td><td align='right'>122 cm</td><td align='right'>122 cm</td><td align='right'>96 cm</td><td align='right'>72 cm</td></tr><tr><td><b>EU M | FR 40</b></td><td align='right'>122 cm</td><td align='right'>122 cm</td><td align='right'>92 cm</td><td align='right'>70 cm</td></tr><tr><td><b>EU S | FR 38</b></td><td align='right'>119 cm</td><td align='right'>122 cm</td><td align='right'>88 cm</td><td align='right'>68 cm</td></tr><tr><td><b>EU XL | FR 44</b></td><td align='right'>125 cm</td><td align='right'>122 cm</td><td align='right'>100 cm</td><td align='right'>76 cm</td></tr><tr><td><b>EU XXL | FR 46</b></td><td align='right'>125 cm</td><td align='right'>126 cm</td><td align='right'>102 cm</td><td align='right'>80 cm</td></tr> 		</table> 		</div>;http://srv0.lingeriematterhorn.fr/pics_source/901064.jpg;http://srv0.lingeriematterhorn.fr/pics_source/901065.jpg;http://srv0.lingeriematterhorn.fr/pics_source/901066.jpg;
179048;Robe longue model 179048 Numoco;Numoco;Robes de Soirée;58.9;<div class='prod_data'> 			<strong>Élasthanne</strong> 5 % <br><strong>Polyester</strong> 95 % <br> 		<table class='prod_table table table-striped table-bordered table-hover table-responsive' >  			 				<thead> 					<tr><th>Taille</th><th>Longueur</th><th>Tour de poitrine</th><th>Tour de taille</th></tr> 				</thead> 			<tr><td><b>EU L | FR 42</b></td><td align='right'>151 cm</td><td align='right'>90 cm</td><td align='right'>80 cm</td></tr><tr><td><b>EU M | FR 40</b></td><td align='right'>151 cm</td><td align='right'>86 cm</td><td align='right'>76 cm</td></tr><tr><td><b>EU S | FR 38</b></td><td align='right'>150 cm</td><td align='right'>82 cm</td><td align='right'>72 cm</td></tr><tr><td><b>EU XL | FR 44</b></td><td align='right'>151 cm</td><td align='right'>94 cm</td><td align='right'>82 cm</td></tr><tr><td><b>EU XS | FR 36</b></td><td align='right'>149 cm</td><td align='right'>78 cm</td><td align='right'>68 cm</td></tr><tr><td><b>EU XXL | FR 46</b></td><td align='right'>151 cm</td><td align='right'>98 cm</td><td align='right'>86 cm</td></tr><tr><td><b>EU XXXL | FR 48</b></td><td align='right'>151 cm</td><td align='right'>102 cm</td><td align='right'>92 cm</td></tr> 		</table> 		</div>;http://srv0.lingeriematterhorn.fr/pics_source/976398.jpg;http://srv0.lingeriematterhorn.fr/pics_source/976399.jpg;;
190993;Robe longue model 190993 Numoco;Numoco;Robes de Soirée;58.9;<div class='prod_data'> 			<strong>Élasthanne</strong> 5 % <br><strong>Polyester</strong> 95 % <br> 		<table class='prod_table table table-striped table-bordered table-hover table-responsive' >  			 				<thead> 					<tr><th>Taille</th><th>Longueur</th><th>Tour de poitrine</th><th>Tour de taille</th></tr> 				</thead> 			<tr><td><b>EU L | FR 42</b></td><td align='right'>151 cm</td><td align='right'>90 cm</td><td align='right'>80 cm</td></tr><tr><td><b>EU M | FR 40</b></td><td align='right'>151 cm</td><td align='right'>86 cm</td><td align='right'>76 cm</td></tr><tr><td><b>EU S | FR 38</b></td><td align='right'>150 cm</td><td align='right'>82 cm</td><td align='right'>72 cm</td></tr><tr><td><b>EU XL | FR 44</b></td><td align='right'>151 cm</td><td align='right'>94 cm</td><td align='right'>82 cm</td></tr><tr><td><b>EU XS | FR 36</b></td><td align='right'>149 cm</td><td align='right'>78 cm</td><td align='right'>68 cm</td></tr><tr><td><b>EU XXL | FR 46</b></td><td align='right'>151 cm</td><td align='right'>98 cm</td><td align='right'>86 cm</td></tr><tr><td><b>EU XXXL | FR 48</b></td><td align='right'>151 cm</td><td align='right'>102 cm</td><td align='right'>92 cm</td></tr> 		</table> 		</div>;http://srv0.lingeriematterhorn.fr/pics_source/1011847.jpg;http://srv0.lingeriematterhorn.fr/pics_source/1011848.jpg;;
223027;Pyjama model 223027 De Lafense;De Lafense;Pyjamas, Ensembles de Nuit;49.9;<div class='prod_data'> 			<strong>Élasthanne</strong> 5 % <br><strong>Polyester</strong> 95 % <br> 		<table class='prod_table table table-striped table-bordered table-hover table-responsive' >  			 				<thead> 					<tr><th>Taille</th><th>Tour de hanche</th><th>Tour de poitrine</th><th>Tour de taille</th></tr> 				</thead> 			<tr><td><b>EU L | FR 42</b></td><td align='right'>96-100 cm</td><td align='right'>88-92 cm</td><td align='right'>72-76 cm</td></tr><tr><td><b>EU M | FR 40</b></td><td align='right'>92-96 cm</td><td align='right'>84-88 cm</td><td align='right'>68-72 cm</td></tr><tr><td><b>EU S | FR 38</b></td><td align='right'>88-92 cm</td><td align='right'>80-84 cm</td><td align='right'>64-68 cm</td></tr><tr><td><b>EU XL | FR 44</b></td><td align='right'>100-104 cm</td><td align='right'>92-96 cm</td><td align='right'>76-80 cm</td></tr><tr><td><b>EU XXL | FR 46</b></td><td align='right'>104-108 cm</td><td align='right'>96-100 cm</td><td align='right'>80-84 cm</td></tr> 		</table> 		</div>;http://srv0.lingeriematterhorn.fr/pics_source/1109366.jpg;http://srv0.lingeriematterhorn.fr/pics_source/1109367.jpg;;
187096;Pyjama model 187096 De Lafense;De Lafense;Pyjamas, Ensembles de Nuit;48.9;<div class='prod_data'> 			<strong>Élasthanne</strong> 4 % <br><strong>Viscose</strong> 96 % <br> 		<table class='prod_table table table-striped table-bordered table-hover table-responsive' >  			 				<thead> 					<tr><th>Taille</th><th>Tour de hanche</th><th>Tour de poitrine</th></tr> 				</thead> 			<tr><td><b>EU L | FR 42</b></td><td align='right'>96-100 cm</td><td align='right'>88-92 cm</td></tr><tr><td><b>EU M | FR 40</b></td><td align='right'>92-96 cm</td><td align='right'>84-88 cm</td></tr><tr><td><b>EU S | FR 38</b></td><td align='right'>88-92 cm</td><td align='right'>80-84 cm</td></tr><tr><td><b>EU XL | FR 44</b></td><td align='right'>100-104 cm</td><td align='right'>92-96 cm</td></tr><tr><td><b>EU XXL | FR 46</b></td><td align='right'>104-108 cm</td><td align='right'>96-100 cm</td></tr> 		</table> 		</div>;http://srv0.lingeriematterhorn.fr/pics_source/1000114.jpg;http://srv0.lingeriematterhorn.fr/pics_source/1000115.jpg;;
213326;Pyjama model 213326 De Lafense;De Lafense;Pyjamas, Ensembles de Nuit;45.9;<div class='prod_data'> 			<strong>Viscose</strong> 100 % <br> 		<table class='prod_table table table-striped table-bordered table-hover table-responsive' >  			 				<thead> 					<tr><th>Taille</th><th>Tour de hanche</th><th>Tour de poitrine</th></tr> 				</thead> 			<tr><td><b>EU L | FR 42</b></td><td align='right'>96-100 cm</td><td align='right'>88-92 cm</td></tr><tr><td><b>EU M | FR 40</b></td><td align='right'>92-96 cm</td><td align='right'>84-88 cm</td></tr><tr><td><b>EU S | FR 38</b></td><td align='right'>88-92 cm</td><td align='right'>80-84 cm</td></tr><tr><td><b>EU XL | FR 44</b></td><td align='right'>100-104 cm</td><td align='right'>92-96 cm</td></tr><tr><td><b>EU XXL | FR 46</b></td><td align='right'>104-108 cm</td><td align='right'>96-100 cm</td></tr> 		</table> 		</div>;http://srv0.lingeriematterhorn.fr/pics_source/1078752.jpg;http://srv0.lingeriematterhorn.fr/pics_source/1078753.jpg;http://srv0.lingeriematterhorn.fr/pics_source/1078754.jpg;http://srv0.lingeriematterhorn.fr/pics_source/1078755.jpg
